,clean_review,cat_id
1252,Your Viber Out web activation code is  nNUMKEY  nPlease enter this code to activate your account ,3
1253,Robert short notice but when could you start this job in Sevierville  view info here and lmk by tonight   jobhpl com a HF RUE Reply STOP to opt out,3
1254,Lavette just keeping you in mind    With it being Open Enrollment in AL I may be able to save you hundreds on monthly premiums   n nPlease let me know if you d like a quote via text ,0
1255,Tis the season Angela  Come celebrate with us here at The green circle Mile Detroit http reply STOP to opt out,0
1256,Kelley Enjoy the long weekend with us   TRP http reply STOP to opt out,0
1257,I see you delete but okay I m cool with that,3
1258,Not who ypu say ypu are see how I weed them out so fast I m so smart lol,3
1259,We re is my package,3
1260,We re coming inside now,3
1261,Get kwikcash  us bar $    ,3
1262,Get sonic payday  us bar $   ,3
1263,Please send a normal face pix,3
1264,Please send PICTURE of  YOUR  girl,3
1265,Please send your name and mailing address,3
1266,Please send me landlord details ASAP  nThanks,3
1267,Hi this is Emile with Yellowfin Logistics  I can find an available spot on the truck  When exactly do you need your car to be picked up  Any feedback ,3
1268,Hi it s Emile with Yellowfin Logistics  I offered to transport your NUMKEY   GMC   Envoy  Any update ,3
1269,While Jason was deployed all the wife wanted was to take of their family  His first check made them live life a little easier  We care about family Amanda   n nClick   http  n nWes and the SWS Team,1
1270,DeWayne Mike got started because he wanted more for his family  Can you relate   n nClick   http   n nWes and the SWS Team,1
1271,Your card ending NUMKEY is declined for USD       on          at NUMKEY at Amazon com Seattle USA  Available USD balance NUMKEY or     for Cash,2
1272,WTH   Stop texting this number,3
1273,How the fuck did you get my number and stop texting me,3
1274,Give me a call when your free,3
1275,Give me a call please thanks joel,3
1276,Give me a  call OB it s your Dad  man ,3
1277,You still there ,3
1278,You will be the first to buy the crack from me after they where delivered that are still very fresh,3
1279,You   seven still mess around  ,3
1280,Hey has anyone have love this Thanksgiving ,3
1281, Hey my love I ve messaged you on Facebook and what s,3
1282,Why won t you answer your phone ,3
1283,Why aren t you talking to me I ask you to answer me,3
1284,Why did you even turn on your phone you don t answer it,3
1285,Mrs  Hartough s  n Mrs  Hartough sent an attachment  rmd me iNA Unyd ha,0
1286,Please give me a call back ASAP,3
1287,Please give me a few more minutes    min or so,3
1288,Hi Maxiell n nThis is Ashley HR from Safrapay  How are you  n nYou applied for a job with us in the past and now as our team is growing we are hiring for our SALES team in FLORIDA  Miami to Palm Beach    no experience needed n nWe offer n  Base salary n  Uncapped commissions n  Benefits from Day   n nRole Outsides Sales   Account Executive  n  Get fully trained about our products n  Social Selling  LinkedIn and other platforms  n  Visit our clients and make money  n nProducts  n  Card processing  Clover    Digital Banking   Credit Card   Loan n nIf you want me to schedule an interview with our Head of Sales reply me here   n nGood Luck n nAshley Marie nHR Analyst  nwww safrapay com,0
1289,New Walmart Deals Live   nhttp,0
1290,Hi Good morning this is Ramadoss I have joined and waiting for meeting to start,3
1291,Good morning handsome how are you doing this morning and nice meeting you here  hope to hear from you as soon,3
1292,Good morning sunshine    I worry more when I don t hear from you ,3
1293,david danas where is david patricia crimial crackuser no heart ilegalci FRAUD edumon,3
1294,danas where is david patricia so guilty no forgiveness torah immoral ilmmoral jewish lawsuit kidnapuje children ilegalci adoption ilegalci FRAUD edumon alaine not inherit ilegalci FRAUD edumon,3
1295,crimial crackuser no heart kidnapuje john david only prison understand unholy being patricia pamela alaine crimial crackuser kidnapuje not inherit no propracen edumon forever DORIS ILEGALCI levy ilegalci,3
1296,Hello Nicole this is Stacie  T  I am checking on your most recent form submission  Your forms are incomplete  If you can complete them today your request can be processed before it expires  If your docs do not display please apply over  Please check your forms here  sxyekurbdx com  NUMKEY    If you do not want to receive alerts in the future reply stop ,3
1297,Kathy this is Kendra R  I am following up on your most recent request LO NUMKEY  Your forms are ready and waiting to be completed  Please finalize them to process your request before the weekend  However if your docs are not pulling up just resubmit over  Simply review your forms here  lxfrwilclg com  NUMKEY    If you do not want to receive these notifications in the future reply  Stop  to end them ,3
1298, you are back home by now  Please call me tomorrow if you can  I lo,3
1299,This Ashley call back I wanna talk now,3
1300,Hello I guess you re not talking if you made it back home were you still stuck over there,3
1301,Well I guess that you are not going nTo bother getting back to me nTo,3
1302,I tried calling you back but I guess bad connection,3
1303,Hey Rhonda CLARK ur APP   VehicleLoan has been Confirmed With Zero Down payment on NUMKEY to Process  Txt   ,3
1304,Hi there Jamijess Valenzuela ur Inquire   VehicleLoan has been Confirmed With   down payment on NUMKEY to Proceed  Sms   ,3
1305,I can try and make the mostaccioli F   F A  B ,3
1306,I will make you happy,3
1307,Tell me before I make another decision,3
1308,I am not able to make calls to this number  ,3
1309,Hello can I make a appointment for tonight ,3
1310,I will make a porn movie with your wife,3
1311,Y all he love me,3
1312,Y all playing hookey ,3
1313,Still curious about    Click the link to get complete info today http Reply STOP to cancel ,0
1314, SaleYee  Dear user your SMS verification code is NUMKEY  valid within   mins   Please ignore this message if it was not you  The message is free ,3
1315, ChargeSPOT NUMKEY for your login verification code please fill in the   minutes  Please ignore this message if you are not doing it yourself ,3
1316, HB The code is valid within    minutes  Do not disclose it to others If it is not operated by yourself please change the password immediately ,3
1317,Verification code NUMKEY valid for   minutes  Your Uniportal account has been logged in  If you did not perform any operations change your password immediately ,3
1318,So now you are not talking to me ,3
1319,  I take it that you are no longer interested in talking to me ,3
1320,ParkMobile again   Your parking session for vehicle CPJNUMKEY at zone   NUMKEY space   n a will end at     PM     NUMKEY ,3
1321,Hi Garcia this is Christopher Lee from Facebook and how are you doing,3
1322, NUMKEY Loved an image,3
1323,Hey Marcos it s Emma again  You were probably busy yesterday  I still wanted to get you the pricing you were looking for in GA just need to confirm if you are looking for yourself or family ,3
1324,Hey Davina it s Alessandra  Are you still looking for health coverage in Marion IN  I can send over some pricing I d just need everyone s age ,1
1325,Kelby is Live tonight at     p m  pst http   VIP Link http Topic Is the Bible Really Coming Alive  nReply stop to stop,0
1326,Your Citi Bike login code is NUMKEY,3
1327,Your login PIN is NUMKEY,3
1328, Hirect  NUMKEY is your Hirect confirmation code ,3
1329,NUMKEY is your GetHuman confirmation code  http,3
1330, usaxguide  com  is the world top ranked classified site for you adult service NUMKEY  We have more then  M  traffic daily collect your adult traffic for free,1
1331,Are you looking Best Escort Site   usaxguide  com  is most popular escort site NUMKEY n We have more than  M  traffic in a dayJust post your ads and get adult traffic free,1
1332,http me live,0
1333,Don t you live somewhere ,3
1334,Babe Chris is I been calling you please  sparkling heart ,3
1335,Babe please open the garage door,3
1336,PRISON tracey rice kidnapuje john david ilegalci no crimial heart edumon no lipsing rapist second spit personality child northwestern rapist abuser PRISON wrong DNA harm john ilegalci edmond no propracen nothin levy harm janet ilegalci keys PRISON,3
1337,abuser patricia ilegalci PRISON david john tammy ted smith edmonds no propracen cruel individualni patricia ilegalci PRISON no ZOO no children wrong DNA eric holdinga PRISON,3
1338,Mnnnnn ntosha is the one for me,3
1339,Received that one from a co worker,3
1340,TryProducts   Hi Theresa  You ve got new messages  n ngo tryproducts com s HmkiFw n nReply stop to opt out,3
1341,Stop by store,3
1342,Stop remove me from your list,3
1343,Paris Union School At   PM parent educators will be hosting a live zoom meeting to discuss practical strategies to support co parenting from families of divorced separated and blended families  You are not going to want to miss this workshop  Come learn from an expert on how to support your child based on your family structure  Click here for the zoom meeting at   PM rmd me FWJ ViAHqdo,3
1344,Thank you for reading with California Psychics and psychic Kinter  To rate your reading reply with a number from   to      is best ,3
1345,Loved  Loved  Praying health and strength for Auntie  ,3
1346,Praying health and strength for Auntie,3
1347,  BANK  F AMERICA      Fraud Dept  A hold has been placed on  your     Bank of America    debit card please call       NUMKEY to verify ,3
1348, Fraud Alert    BNK  F AMERICA     Block placed on your   BofA   checking account please call           NUMKEY to  verify  ,3
1349, Fraud Alert   BofA    A block has been placed on  your    BANK  F AMERICA   debit card contact           NUMKEY to  verify  ,3
1350,Not going to be able to make it today,3
1351,Good afternoon Jennifer  I was reaching out to see if you were still going to be able to make it in today ,3
